FileName,IsNativeEnglish,NumberCharacters,NumberWords,NumberSentences,NumberSyllables,ASW,ASL,FRES,FKGL
.\Data\english (6393).txt,1,549,84,8,89,1.05952381,10.5,106.5417857,1.007380952
.\Data\english (21530).txt,1,463,73,3,95,1.301369863,24.33333333,72.04077626,9.256164384
.\Data\english (8724).txt,1,544,103,2,119,1.155339806,51.5,56.82075243,18.12800971
.\Data\english (27914).txt,1,347,53,3,78,1.471698113,17.66666667,64.39767296,8.666037736
.\Data\english (16109).txt,1,418,65,3,84,1.292307692,21.66666667,75.51410256,8.109230769
.\Data\english (32433).txt,1,495,79,4,85,1.075949367,19.75,95.76343354,4.808702532
.\Data\Korea  (8320).txt,0,261,43,6,40,0.930232558,7.166666667,120.8631589,-1.818255814
.\Data\Korea  (1740).txt,0,315,53,4,61,1.150943396,13.25,96.01643868,3.158632075
.\Data\english (23667).txt,1,321,56,3,60,1.071428571,18.66666667,97.24547619,4.332857143
.\Data\english (32358).txt,1,971,172,11,183,1.063953488,15.63636364,100.9536258,3.062832981
.\Data\english (21134).txt,1,591,103,4,130,1.262135922,25.75,73.92205097,9.345703883
.\Data\english (28129).txt,1,405,80,4,81,1.0125,20,100.8775,4.1575
.\Data\english (25178).txt,1,612,106,3,127,1.198113208,35.33333333,69.61128931,12.32773585
.\Data\english (28991).txt,1,596,74,1,95,1.283783784,74,23.11689189,28.41864865
.\Data\Korea  (5256).txt,0,766,153,14,120,0.784313725,10.92857143,129.3895588,-2.072955182
.\Data\english (22844).txt,1,499,83,4,99,1.192771084,20.75,84.86531627,6.577198795
.\Data\Korea  (7990).txt,0,327,49,5,66,1.346938776,9.8,82.93697959,4.125877551
.\Data\english (22047).txt,1,510,91,3,103,1.131868132,30.33333333,80.29062271,9.596043956
.\Data\english (1431).txt,1,287,50,4,53,1.06,12.5,104.4715,1.793
.\Data\english (18238).txt,1,527,91,6,91,1,15.16666667,106.8408333,2.125
.\Data\english (16853).txt,1,200,29,1,37,1.275862069,29,69.46206897,10.77517241
.\Data\english (7611).txt,1,206,31,2,34,1.096774194,15.5,98.31540323,3.396935484
.\Data\english (13372).txt,1,657,105,5,156,1.485714286,21,59.82857143,10.13142857
.\Data\english (18963).txt,1,523,96,5,106,1.104166667,19.2,93.9345,4.927166667
.\Data\english (23681).txt,1,655,122,4,134,1.098360656,30.5,82.95618852,9.265655738
.\Data\english (16619).txt,1,375,63,6,60,0.952380952,10.5,115.6060714,-0.256904762
.\Data\english (33034).txt,1,268,43,2,59,1.372093023,21.5,68.93343023,8.985697674
.\Data\english (15027).txt,1,641,100,4,139,1.39,25,63.866,10.562
.\Data\english (31937).txt,1,295,52,2,60,1.153846154,26,82.82961538,8.165384615
.\Data\Korea  (7860).txt,0,261,49,6,37,0.755102041,8.166666667,134.6642007,-3.494795918
.\Data\english (32514).txt,1,511,83,4,101,1.21686747,20.75,82.82676205,6.861536145
.\Data\english (32995).txt,1,507,102,4,85,0.833333333,25.5,110.4525,4.188333333
.\Data\Korea  (2697).txt,0,694,129,16,116,0.899224806,8.0625,122.5771439,-1.834772287
.\Data\Korea  (8910).txt,0,599,110,12,108,0.981818182,9.166666667,114.4690152,-0.429545455
.\Data\english (31900).txt,1,1007,155,7,233,1.503225806,22.14285714,57.18709677,10.7837788
.\Data\english (24089).txt,1,1322,256,3,282,1.1015625,85.33333333,27.02947917,30.6884375
.\Data\english (19397).txt,1,552,112,6,115,1.026785714,18.66666667,101.0222619,3.806071429
.\Data\english (15252).txt,1,389,61,3,84,1.37704918,20.33333333,69.69830601,8.589180328
.\Data\english (12562).txt,1,1776,306,13,289,0.944444444,23.53846154,103.0434615,4.734444444
.\Data\english (808).txt,1,722,115,4,143,1.243478261,28.75,72.45548913,10.29554348
.\Data\english (18402).txt,1,214,46,2,42,0.913043478,23,106.2465217,4.153913043
.\Data\Korea  (102).txt,0,563,103,6,111,1.077669903,17.16666667,98.23995955,3.821504854
.\Data\Korea  (3706).txt,0,590,108,4,100,0.925925926,27,101.0966667,5.865925926
.\Data\english (18099).txt,1,1242,212,7,215,1.014150943,30.28571429,90.29783019,8.188409704
.\Data\english (27851).txt,1,333,50,2,46,0.92,25,103.628,5.016
.\Data\english (15860).txt,1,317,51,7,49,0.960784314,7.285714286,118.1576471,-1.411316527
.\Data\Korea  (5300).txt,0,310,51,5,55,1.078431373,10.2,105.2467059,1.113490196
.\Data\english (3992).txt,1,582,110,7,115,1.045454545,15.71428571,102.4395455,2.874935065
.\Data\english (20145).txt,1,514,97,7,110,1.134020619,13.85714286,96.83185567,3.195729013
.\Data\english (15197).txt,1,486,74,5,105,1.418918919,14.8,71.77245946,6.925243243
.\Data\Korea  (67).txt,0,690,126,14,132,1.047619048,9,109.0714286,0.281904762
.\Data\english (31769).txt,1,368,69,3,74,1.072463768,23,92.75956522,6.035072464
.\Data\english (30837).txt,1,435,70,3,90,1.285714286,23.33333333,74.3802381,8.681428571
.\Data\english (20541).txt,1,779,149,6,155,1.040268456,24.83333333,93.62245526,6.370167785
.\Data\english (14531).txt,1,243,39,2,51,1.307692308,19.5,76.41173077,7.445769231
.\Data\english (22106).txt,1,786,151,6,154,1.01986755,25.16666667,95.01003863,6.259437086
.\Data\Korea  (7633).txt,0,222,38,5,40,1.052631579,7.6,110.0683684,-0.204947368
.\Data\english (2762).txt,1,243,35,2,58,1.657142857,17.5,48.87821429,10.78928571
.\Data\Korea  (3097).txt,0,637,116,10,125,1.077586207,11.6,103.8972069,1.649517241
.\Data\english (23676).txt,1,1131,221,13,224,1.013574661,17,103.8315837,3.000180995
.\Data\english (32072).txt,1,427,68,3,93,1.367647059,22.66666667,68.12539216,9.388235294
.\Data\english (34641).txt,1,753,105,6,138,1.314285714,17.5,77.88392857,6.743571429
.\Data\english (16890).txt,1,383,61,4,64,1.049180328,15.25,102.5955943,2.737827869
.\Data\english (1477).txt,1,401,64,5,93,1.453125,12.8,70.908625,6.548875
.\Data\english (25640).txt,1,618,109,1,146,1.339449541,109,-17.11743119,42.72550459
.\Data\english (33818).txt,1,299,54,8,52,0.962962963,6.75,118.5170833,-1.594537037
.\Data\english (24859).txt,1,611,103,3,121,1.174757282,34.33333333,72.60220065,11.66213592
.\Data\Korea  (655).txt,0,273,50,5,50,1,10,112.085,0.11
.\Data\english (26344).txt,1,774,128,4,171,1.3359375,32,61.3346875,12.6540625
.\Data\english (21982).txt,1,756,135,7,142,1.051851852,19.28571429,98.27333333,4.343280423
.\Data\english (4484).txt,1,582,94,12,80,0.85106383,7.833333333,126.8841667,-2.492446809
.\Data\Korea  (6245).txt,0,683,112,12,134,1.196428571,9.333333333,96.14380952,2.167857143
.\Data\Korea  (608).txt,0,746,133,13,130,0.977443609,10.23076923,113.7590399,-0.066165414
.\Data\Korea  (3782).txt,0,489,91,5,96,1.054945055,18.2,99.11364835,3.956351648
.\Data\Korea  (1284).txt,0,314,53,3,67,1.264150943,17.66666667,81.95616352,6.216981132
.\Data\english (14765).txt,1,551,90,5,100,1.111111111,18,94.565,4.541111111
.\Data\Korea  (4500).txt,0,688,105,10,105,1,10.5,111.5775,0.305
.\Data\english (27643).txt,1,303,45,2,48,1.066666667,22.5,93.7575,5.771666667
.\Data\english (1784).txt,1,225,36,2,48,1.333333333,18,75.765,7.163333333
.\Data\english (4690).txt,1,627,130,11,111,0.853846154,11.81818182,122.6041608,-0.905524476
.\Data\english (20191).txt,1,369,70,4,78,1.114285714,17.5,94.80392857,4.383571429
.\Data\Korea  (7152).txt,0,1028,176,19,191,1.085227273,9.263157895,105.6226675,0.828313397
.\Data\english (11284).txt,1,229,37,1,52,1.405405405,37,50.3827027,15.42378378
.\Data\english (4176).txt,1,389,80,7,77,0.9625,11.42857143,113.8075,0.224642857
.\Data\english (1849).txt,1,411,70,2,93,1.328571429,35,58.91285714,13.73714286
.\Data\english (9369).txt,1,909,158,5,192,1.215189873,31.6,71.95593671,11.07324051
.\Data\Korea  (3973).txt,0,710,116,13,133,1.146551724,8.923076923,100.7798011,1.419310345
.\Data\english (4874).txt,1,355,56,2,88,1.571428571,28,45.47214286,13.87285714
.\Data\english (23305).txt,1,281,50,3,54,1.08,16.66666667,98.55033333,3.654
.\Data\english (20606).txt,1,605,98,5,92,0.93877551,19.6,107.5205918,3.13155102
.\Data\Korea  (5073).txt,0,800,124,16,140,1.129032258,7.75,103.452621,0.755080645
.\Data\english (22090).txt,1,204,36,3,37,1.027777778,12,107.705,1.217777778
.\Data\english (8594).txt,1,335,53,4,54,1.018867925,13.25,107.1900236,1.600141509
.\Data\english (30521).txt,1,1347,252,13,247,0.98015873,19.38461538,104.2381868,3.535873016
.\Data\english (21830).txt,1,673,132,14,133,1.007575758,9.428571429,112.0240909,-0.023463203
.\Data\english (32126).txt,1,385,70,3,82,1.171428571,23.33333333,84.04880952,7.332857143
.\Data\english (24927).txt,1,648,120,7,118,0.983333333,17.14285714,106.245,2.699047619
.\Data\english (1211).txt,1,237,42,1,55,1.30952381,42,53.41928571,16.24238095
.\Data\Korea  (2736).txt,0,925,155,9,168,1.083870968,17.22222222,97.65896057,3.916344086
.\Data\Korea  (9968).txt,0,782,139,15,140,1.007194245,9.266666667,112.2207002,-0.091107914
.\Data\Korea  (5146).txt,0,512,84,7,98,1.166666667,12,95.955,2.856666667
.\Data\english (16744).txt,1,306,45,1,57,1.266666667,45,54,16.90666667
.\Data\english (19175).txt,1,388,63,3,77,1.222222222,21,82.12,7.022222222
.\Data\Korea  (6671).txt,0,384,72,7,67,0.930555556,10.28571429,117.67,-0.598015873
.\Data\Korea  (2906).txt,0,543,89,5,113,1.269662921,17.8,81.35451685,6.334022472
.\Data\english (17315).txt,1,635,119,6,133,1.117647059,19.83333333,92.15122549,5.333235294
.\Data\english (28415).txt,1,265,43,2,43,1,21.5,100.4125,4.595
